,pl_name,hostname,discoverymethod,pl_controv_flag,pl_orbper,pl_orbsmax,pl_radj,pl_bmassj,pl_orbeccen,pl_orbincl,pl_tranmid,ttv_flag,pl_rvamp,st_spectype,st_rad,st_mass,rastr,ra,decstr,dec,sy_dist,sy_plx,sy_gaiamag,Rhomax
112,GJ 357 c,GJ 357,Radial Velocity,0,9.1247,0.061,0.148,0.0107,,,,0,2.13,M2.5 V,0.34,0.34,09h36m01.79s,144.0074644,-21d39m54.23s,-21.6650634,9.44181,105.883,9.88036,1276.9979897546625
113,GJ 357 d,GJ 357,Radial Velocity,0,55.661,0.204,0.209,0.01919,,,,0,2.09,M2.5 V,0.34,0.34,09h36m01.79s,144.0074644,-21d39m54.23s,-21.6650634,9.44181,105.883,9.88036,4263.29272909474
114,GJ 3634 b,GJ 3634,Radial Velocity,0,2.64561,0.0287,0.253,0.026,0.08,59.0,,0,5.59,M2.5,0.43,0.45,10h58m34.40s,164.6433493,-31d08m39.62s,-31.1443383,20.3779,49.044,10.9233,215.0148547059003
115,GJ 3779 b,GJ 3779,Radial Velocity,0,3.0232,0.026,0.245,0.02517,0.07,,,0,8.61,M4.0 V,0.28,0.27,13h22m56.05s,200.7335358,+24d27m50.19s,24.4639425,13.743,72.7352,11.6266,489.86101938460547
116,GJ 393 b,GJ 393,Radial Velocity,0,7.02679,0.05402,0.104,0.00538,,,,0,1.01,M2.0 V,0.43,0.43,10h28m54.93s,157.2288672,+00d50m16.25s,0.8378485,7.03149,142.188,8.67373,1231.8675102245338
117,GJ 3942 b,GJ 3942,Radial Velocity,0,6.905,0.0608,0.229,0.02246,0.121,,,0,3.29,M0,0.61,0.63,16h09m03.49s,242.2645452,+52d56m38.92s,52.9441443,16.9287,59.0421,9.40765,392.05244393466154
118,GJ 3998 b,GJ 3998,Radial Velocity,0,2.64977,0.029,0.123,0.00777,0.0,,,0,1.82,M1,0.49,0.5,17h16m00.49s,259.0020507,+11d03m22.23s,11.0561751,18.1459,55.0799,9.98337,225.31976435343142
119,GJ 3998 c,GJ 3998,Radial Velocity,0,13.74,0.089,0.212,0.0197,0.049,,,0,2.67,M1,0.49,0.5,17h16m00.49s,259.0020507,+11d03m22.23s,11.0561751,18.1459,55.0799,9.98337,675.0226169287741
120,GJ 411 b,GJ 411,Radial Velocity,0,12.946,0.0789,0.129,0.00846,0.12,,2455205.2,0,1.39,M1.5 V,0.39,0.39,11h03m20.27s,165.834471,+35d58m20.34s,35.972317,5.675773,392.4,,2447.792865505099
121,GJ 414 A b,GJ 414 A,Radial Velocity,0,50.8,0.2324,0.235,0.02391,0.45,,2455179.9,0,2.05,K7 V,0.68,0.65,11h11m05.88s,167.7745044,+30d26m42.61s,30.4451688,11.8893,84.0803,7.72808,2068.059216031415
122,GJ 414 A c,GJ 414 A,Radial Velocity,0,749.83,1.4,0.749,0.16937,0.105,,2457228.0,0,5.14,K7 V,0.68,0.65,11h11m05.88s,167.7745044,+30d26m42.61s,30.4451688,11.8893,84.0803,7.72808,12444.067837030036
123,GJ 422 b,GJ 422,Radial Velocity,0,20.129,0.111,0.297,0.03483,0.11,,,0,4.47,M3.5 V,0.37,0.35,11h15m55.45s,168.9810458,-57d32m33.23s,-57.5425629,12.6631,78.9409,10.4771,1582.6385949495184
124,GJ 4276 b,GJ 4276,Radial Velocity,0,13.352,0.082,0.377,0.05213,0.37,,,0,8.79,M4.0,0.41,0.41,22h25m17.31s,336.3221454,+59d24m45.01s,59.412503,21.3362,46.8399,11.6605,642.900242456471
125,GJ 433 b,GJ 433,Radial Velocity,0,7.3705,0.062,0.208,0.01901,0.04,,,0,2.86,M1.5 V,0.5,0.48,11h35m26.86s,173.8619194,-32d32m37.07s,-32.5436302,9.06456,110.291,8.89138,916.7327908599984
126,GJ 433 c,GJ 433,Radial Velocity,0,5094.105,4.819,0.56,0.10201,0.12,,,0,1.75,M1.5 V,0.47,0.48,11h35m26.86s,173.8619194,-32d32m37.07s,-32.5436302,9.06456,110.291,8.89138,71662.18744678255
127,GJ 433 d,GJ 433,Radial Velocity,0,36.059,0.178,0.191,0.01643,0.07,,,0,1.46,M2V,0.47,0.48,11h35m26.86s,173.8619194,-32d32m37.07s,-32.5436302,9.06456,110.291,8.89138,2641.9256093995773
128,GJ 436 b,GJ 436,Radial Velocity,0,2.64388312,0.0291,0.372,0.07,0.13827,86.44,2454510.80162,0,17.09,M2.5 V,0.46,0.47,11h42m12.13s,175.5505363,+26d42m11.04s,26.7030669,9.75321,102.501,9.57148,436.2154459022306
129,GJ 480 b,GJ 480,Radial Velocity,0,9.567,0.068,0.33,0.04153,0.1,,,0,6.8,M3.5 Ve,0.46,0.45,12h38m51.22s,189.7134226,+11d41m42.25s,11.6950708,14.2358,70.2164,10.3249,725.1246142403426
130,GJ 486 b,GJ 486,Radial Velocity,0,1.467119,0.01734,0.116,0.00887,0.05,88.4,2458931.15935,0,3.37,M3.5 V,0.33,0.32,12h47m55.57s,191.981531,+09d44m57.91s,9.7494181,8.07426,123.821,10.094,459.7550736649392
131,GJ 536 b,GJ 536,Radial Velocity,0,8.7076,0.06661,0.194,0.01686,0.08,,,0,2.6,M1 V,0.5,0.52,14h01m02.33s,210.2597264,-02d39m08.24s,-2.6522901,10.4092,96.0398,8.85881,845.7949418076722
132,GJ 581 b,GJ 581,Radial Velocity,0,5.3686,0.04061,0.366,0.0497,0.0,,2454724.631,0,12.6,M3 V,0.33,0.31,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,6.2981,158.749,9.411,1429.5818818266014
133,GJ 581 c,GJ 581,Radial Velocity,0,12.914,0.0721,0.197,0.0173,0.0,,2455183.69,0,3.3,M3 V,0.33,0.31,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,6.2981,158.749,9.411,2566.5054573444922
134,GJ 581 e,GJ 581,Radial Velocity,0,3.149,0.02815,0.104,0.0053,0.0,,,0,1.7,M3 V,0.33,0.31,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,6.2981,158.749,9.411,1001.7286871284027
135,GJ 625 b,GJ 625,Radial Velocity,0,14.628,0.078361,0.133,0.00887,0.13,,,0,1.67,M2,0.31,0.3,16h25m25.39s,246.3557854,+54d18m12.10s,54.3033625,6.47249,154.471,9.13702,2773.682597851823
136,GJ 649 b,GJ 649,Radial Velocity,0,598.3,1.135,1.11,0.328,0.3,,2454832.0,0,12.4,M1.5,0.5,0.54,16h58m08.72s,254.5363221,+25d44m31.10s,25.7419719,10.3796,96.3141,8.81875,13875.710488872983
137,GJ 667 C b,GJ 667 C,Radial Velocity,0,7.2004,0.0505,0.199,0.018,0.13,,,0,3.93,M1.5 V,,0.33,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,7.24396,138.017,9.38033,1449.900158283964
138,GJ 667 C c,GJ 667 C,Radial Velocity,0,28.14,0.125,0.158,0.012,0.02,,,0,1.71,M1.5 V,,0.33,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,7.24396,138.017,9.38033,3597.353173531897
139,GJ 667 C e,GJ 667 C,Radial Velocity,1,62.24,0.213,0.129,0.008,0.02,,,0,0.92,M1.5 V,,0.33,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,7.24396,138.017,9.38033,6106.795887249012
140,GJ 667 C f,GJ 667 C,Radial Velocity,1,39.026,0.156,0.129,0.008,0.03,,,0,1.08,M1.5 V,,0.33,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,7.24396,138.017,9.38033,4473.729368753183
141,GJ 667 C g,GJ 667 C,Radial Velocity,1,256.2,0.549,0.177,0.014,0.08,,,0,0.95,M1.5 V,,0.33,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,7.24396,138.017,9.38033,15685.06894642466
142,GJ 674 b,GJ 674,Radial Velocity,0,4.6938,0.039,0.297,0.035,0.2,,,0,8.7,M2.5,0.36,0.35,17h28m40.81s,262.1700476,-46d53m56.34s,-46.8989826,4.54896,219.801,8.33063,1669.082965380796
143,GJ 676 A b,GJ 676 A,Radial Velocity,0,1056.80005,1.82,1.13,6.7,0.33,45.0,,0,129.3,M0 V,0.69,0.73,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,16.0272,62.365,8.86517,10740.092097479344
144,GJ 676 A c,GJ 676 A,Radial Velocity,0,7337.0,6.6,1.13,6.8,,,,0,88.7,M0,0.65,0.63,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,16.0272,62.365,8.86517,43120.12474321729
145,GJ 676 A d,GJ 676 A,Radial Velocity,0,3.6005,0.0413,0.173,0.014,0.262,,,0,2.4,M0 V,0.65,0.71,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,16.0272,62.365,8.86517,247.72186434837832
146,GJ 676 A e,GJ 676 A,Radial Velocity,0,35.39,0.187,0.247,0.025,0.125,,,0,2.0,M0 V,0.65,0.71,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,16.0272,62.365,8.86517,1136.69209065694
147,GJ 682 b,GJ 682,Radial Velocity,0,17.478,0.08,0.173,0.01384,0.08,,,0,2.99,M3.5 V,0.3,0.27,17h37m02.65s,264.2610245,-44d19m23.71s,-44.3232519,5.00671,199.703,9.57025,4331.302961158389
148,GJ 682 c,GJ 682,Radial Velocity,0,57.32,0.176,0.258,0.02737,0.1,,,0,3.98,M3.5 V,0.3,0.27,17h37m02.65s,264.2610245,-44d19m23.71s,-44.3232519,5.00671,199.703,9.57025,9560.813797821953
149,GJ 685 b,GJ 685,Radial Velocity,0,24.16,0.1344,0.263,0.02832,0.0,,,0,3.0,M0.5,0.54,0.55,17h35m35.05s,263.8960378,+61d40m45.65s,61.6793482,14.3155,69.8254,9.1671,1169.774071726258
150,GJ 687 b,GJ 687,Radial Velocity,0,38.142,0.163,0.385,0.05412,0.17,,2454481.07,0,6.14,M3 V,0.42,0.4,17h36m25.00s,264.1041731,+68d20m01.23s,68.3336741,4.54939,219.781,8.02754,6171.084552664595
151,GJ 687 c,GJ 687,Radial Velocity,0,727.562,1.165,0.369,0.05034,0.4,,,0,2.44,M3.0V,0.42,0.4,17h36m25.00s,264.1041731,+68d20m01.23s,68.3336741,4.54939,219.781,8.02754,44056.08091476766
152,GJ 720 A b,GJ 720 A,Radial Velocity,0,19.466,0.119,0.336,0.04292,0.12,,,0,4.72,M0.5 V,0.56,0.57,18h35m19.06s,278.8294172,+45d44m44.17s,45.7456038,15.5575,64.2488,9.10496,910.0818457242021
153,GJ 740 b,GJ 740,Radial Velocity,0,2.37756,0.029,0.137,0.00931,0.24,,,0,2.13,M1.0 V,0.56,0.58,18h57m59.93s,284.4997178,+05d54m10.32s,5.902867,11.1017,90.0477,8.45636,310.33578650555944
154,GJ 832 b,GJ 832,Radial Velocity,0,3657.0,3.56,1.25,0.68,0.08,,,0,15.4,M1.5,0.44,0.45,21h33m33.90s,323.3912616,-49d00m45.06s,-49.0125169,4.96435,201.407,7.73761,109521.21592874223
155,GJ 832 c,GJ 832,Radial Velocity,0,35.68,0.163,0.195,0.017,0.18,,,0,1.79,M1.5V,0.44,0.45,21h33m33.90s,323.3912616,-49d00m45.06s,-49.0125169,4.96435,201.407,7.73761,5000.708202835376
156,GJ 849 b,GJ 849,Radial Velocity,0,1915.0,2.409,1.24,0.9,0.038,,2453873.0,0,24.4,M3.5,0.47,0.49,22h09m41.52s,332.4229938,-04d38m26.99s,-4.6408317,8.80058,113.6,9.2245,37921.85054373653
157,GJ 849 c,GJ 849,Radial Velocity,0,7068.0,4.974,1.25,0.702,0.099,,2458970.0,0,19.64,M3.5,0.47,0.49,22h09m41.52s,332.4229938,-04d38m26.99s,-4.6408317,8.80058,113.6,9.2245,90567.98329585443
158,GJ 86 b,GJ 86,Radial Velocity,0,15.76491,0.11,1.15,4.42,0.04,,,0,376.7,K1V,0.77,0.93,02h10m29.39s,32.6224785,-50d49m15.58s,-50.8209945,10.7836,92.7042,5.88516,823.1158160328692
159,GJ 876 b,GJ 876,Radial Velocity,0,61.1166,0.208317,1.19,2.2756,0.0324,59.0,2453055.984,0,214.0,M4 V,0.3,0.32,22h53m17.75s,343.3239737,-14d15m59.74s,-14.2665958,4.67517,213.867,8.8753,9541.743758166438
160,GJ 876 c,GJ 876,Radial Velocity,0,30.0881,0.12959,1.25,0.7142,0.25591,59.0,2453029.298,0,88.34,M4 V,0.3,0.32,22h53m17.75s,343.3239737,-14d15m59.74s,-14.2665958,4.67517,213.867,8.8753,5949.102725631206
161,GJ 876 d,GJ 876,Radial Velocity,0,1.93778,0.020807,0.224,0.021,0.207,59.0,2455200.064,0,6.56,M4 V,0.3,0.32,22h53m17.75s,343.3239737,-14d15m59.74s,-14.2665958,4.67517,213.867,8.8753,955.8533613181519
162,GJ 876 e,GJ 876,Radial Velocity,0,124.26,0.3343,0.35,0.046,0.055,59.0,,0,3.42,M2.5V,0.3,0.32,22h53m17.75s,343.3239737,-14d15m59.74s,-14.2665958,4.67517,213.867,8.8753,15313.549208505483
163,GJ 887 b,GJ 887,Radial Velocity,0,9.262,0.068,0.168,0.01321,0.0,,,0,2.1,M1 V,0.47,0.49,23h05m52.04s,346.4668274,-35d51m11.0s,-35.8530693,3.29,303.9,6.52199,2901.09701175086
164,GJ 887 c,GJ 887,Radial Velocity,0,21.789,0.12,0.238,0.02391,,,,0,2.8,M1 V,0.47,0.49,23h05m52.04s,346.4668274,-35d51m11.0s,-35.8530693,3.29,303.9,6.52199,5131.574045148092
165,GJ 9066 b,GJ 9066,Radial Velocity,0,241.883,0.403,0.544,0.09722,0.18,,,0,11.53,M4.5 V,0.18,0.15,02h00m14.12s,30.0588307,+13d02m39.54s,13.0443172,4.471,223.635,10.6711,41370.465436232866
166,GJ 9066 c,GJ 9066,Radial Velocity,0,767.887,0.87,0.892,0.22528,0.33,,,0,18.97,M4.5 V,0.18,0.15,02h00m14.12s,30.0588307,+13d02m39.54s,13.0443172,4.471,223.635,10.6711,89361.76118781118
167,GJ 96 b,GJ 96,Radial Velocity,0,73.94,0.291,0.417,0.06186,0.44,,,0,4.69,M2,0.58,0.6,02h22m14.98s,35.5624031,+47d52m48.75s,47.8802075,11.9315,83.7829,8.63186,2791.7472921472895
168,GJ 9689 b,GJ 9689,Radial Velocity,0,18.27,0.1139,0.274,0.03036,0.29,,,0,3.48,M0.5,0.57,0.59,20h13m52.26s,303.467731,+13d23m20.01s,13.3888921,30.6203,32.6292,10.5372,433.17887364023596
169,Gl 378 b,Gl 378,Radial Velocity,0,3.822,0.039435,0.327,0.04097,0.109,,,0,7.96,M1,0.56,0.56,10h02m20.77s,150.5865513,+48d04m56.83s,48.0824515,14.9545,66.8407,9.26515,323.6300884818548
170,Gl 49 b,Gl 49,Radial Velocity,0,13.8508,0.0905,0.2,0.01771,0.363,,,0,2.52,M1.5 V,0.51,0.52,01h02m40.50s,15.6687321,+62d20m43.58s,62.3454386,9.8528,101.465,8.66282,1217.6066960794803
171,Gl 686 b,Gl 686,Radial Velocity,0,15.53,0.091,0.22,0.02084,0.05,,2450606.8,0,3.004,M1.0 V,0.43,0.43,17h37m54.36s,264.4764878,+18d35m45.42s,18.5959509,8.15728,122.561,8.73899,1801.6716669031555
172,HAT-P-11 c,HAT-P-11,Radial Velocity,0,3407.0,4.13,1.19,2.3,0.601,135.7,,0,30.9,K4,0.68,0.81,19h50m50.44s,297.7101763,+48d04m54.71s,48.0818635,37.7647,26.4508,9.15098,9280.92057382621
173,HAT-P-13 c,HAT-P-13,Radial Velocity,0,446.27,1.258,1.1,14.28,0.6616,,,0,440.0,G4,1.76,1.32,08h39m31.77s,129.8823772,+47d21m06.87s,47.3519076,246.81,4.02313,10.4168,264.4876762562177
174,HAT-P-17 c,HAT-P-17,Radial Velocity,0,5584.0,5.6,1.17,3.4,0.39,,,0,48.8,K,0.84,0.92,21h38m08.63s,324.5359781,+30d29m17.48s,30.4881882,92.3831,10.796,10.2743,4844.67753538847
175,HAT-P-44 c,HAT-P-44,Radial Velocity,0,872.2,1.752,1.16,4.0,0.494,,2455711.2,0,99.0,,0.95,0.94,14h12m34.53s,213.1438604,+47d00m53.22s,47.0147826,347.85,2.84594,12.9729,367.86276431556144
176,HATS-59 c,HATS-59,Radial Velocity,0,1422.0,2.504,1.1,12.7,0.083,,,0,224.0,,1.04,1.04,11h21m17.84s,170.324325,-22d23m17.44s,-22.388177,642.884,1.527,13.7854,257.74914860506937
177,HD 100655 b,HD 100655,Radial Velocity,0,157.57001,0.68,1.21,1.61,0.09,,,0,35.2,G9 III,10.06,2.28,11h35m03.69s,173.7653631,+20d26m29.55s,20.441541,137.178,7.2613,6.17883,165.13039847646132
178,HD 100777 b,HD 100777,Radial Velocity,0,383.70001,1.03,1.23,1.03,0.36,,,0,34.9,G8 V,1.04,0.83,11h35m51.51s,173.9646303,-04d45m19.95s,-4.7555425,49.5336,20.1596,8.2387,1623.534809499561
179,HD 10180 c,HD 10180,Radial Velocity,0,5.75969,0.06412,0.328,0.04122,0.073,90.0,,0,4.545,G1 V,1.11,1.06,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.9607,25.6379,7.17261,106.70573544698871
180,HD 10180 d,HD 10180,Radial Velocity,0,16.357,0.12859,0.308,0.03697,0.131,90.0,,0,2.935,G1 V,1.11,1.06,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.9607,25.6379,7.17261,213.98867666787913
181,HD 10180 e,HD 10180,Radial Velocity,0,49.748,0.2699,0.481,0.079,0.051,90.0,,0,4.283,G1 V,1.11,1.06,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.9607,25.6379,7.17261,449.19899334428015
182,HD 10180 f,HD 10180,Radial Velocity,0,122.744,0.4929,0.468,0.0752,0.119,90.0,,0,2.862,G1 V,1.11,1.06,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.9607,25.6379,7.17261,820.2039791892178
183,HD 10180 g,HD 10180,Radial Velocity,0,604.67,1.427,0.438,0.0673,0.263,90.0,,0,1.754,G1 V,1.11,1.06,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.9607,25.6379,7.17261,2374.655635676792
184,HD 10180 h,HD 10180,Radial Velocity,0,2205.0,3.381,0.838,0.203,0.095,90.0,,0,3.117,G1 V,1.11,1.06,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,38.9607,25.6379,7.17261,5625.926919906194
185,HD 101930 b,HD 101930,Radial Velocity,0,70.46,0.3,0.949,0.25,0.11,,,0,18.1,K1 V,0.86,0.57,11h43m30.15s,175.875608,-58d00m19.37s,-58.0053798,30.0274,33.274,7.96664,1111.5947271688053
186,HD 102117 b,HD 102117,Radial Velocity,0,20.8133,0.15,0.756,0.17,0.12,,,0,12.0,G6 V,1.23,1.06,11h44m50.33s,176.2097267,-58d42m14.45s,-58.7040134,39.5792,25.2369,7.28191,247.34818395659332
187,HD 102195 b,HD 102195,Radial Velocity,0,4.11377,0.05,1.27,0.41,0.0,,,0,63.0,K0 V,0.82,0.76,11h45m42.10s,176.4254063,+02d49m15.57s,2.8209912,29.3386,34.056,7.84665,141.33961657913287
188,HD 102272 b,HD 102272,Radial Velocity,0,127.58,0.51,1.15,4.94,0.05,,,0,155.5,K0,10.3,1.45,11h46m23.53s,176.5980316,+14d07m26.47s,14.1240201,347.097,2.85708,8.40499,76.66160172720363
189,HD 102329 b,HD 102329,Radial Velocity,0,778.09998,1.81,1.12,8.16,0.21,,,0,84.8,K0 III,9.82,3.21,11h46m46.60s,176.6941567,+03d28m27.17s,3.4742143,217.107,4.57842,7.58172,240.86042045224295
190,HD 102329 c,HD 102329,Radial Velocity,0,1123.0,,1.21,1.52,0.209,,,0,27.4,K0 III,6.3,1.3,11h46m46.60s,176.6941567,+03d28m27.17s,3.4742143,217.107,4.57842,7.58172,561.9566242071859
191,HD 102365 b,HD 102365,Radial Velocity,0,122.1,0.46,0.369,0.05,0.34,,,0,2.3,G3/5V,0.95,0.85,11h46m28.99s,176.6208003,-40d29m55.04s,-40.4986211,9.2894,107.621,4.71107,3971.5726699185393
192,HD 102843 b,HD 102843,Radial Velocity,0,3090.942,4.074,1.17,0.35837,0.11,,,0,5.24,K0 V,0.96,0.95,11h50m20.51s,177.5854673,-01d15m08.28s,-1.2522989,62.758,15.9056,9.04883,4706.102956291306
193,HD 102956 b,HD 102956,Radial Velocity,0,6.4947,0.0807,1.23,0.96,0.037,,,0,74.6,G5,4.55,1.66,11h51m22.49s,177.8436988,+57d38m26.37s,57.6406584,121.89,8.17528,7.60844,27.40006625303199
194,HD 103197 b,HD 103197,Radial Velocity,0,47.84,0.25,0.52,0.09,0.0,,,0,5.9,K1 V(P),0.88,0.8,11h52m52.85s,178.2201971,-50d17m34.05s,-50.2927911,57.1463,17.47,9.16421,359.94130851112175
195,HD 103720 b,HD 103720,Radial Velocity,0,4.5557,0.0498,1.26,0.62,0.086,,,0,89.0,K3 V,0.73,0.79,11h56m41.12s,179.1713308,-02d46m44.90s,-2.7791393,45.5352,21.9322,9.22376,94.9927486238453
196,HD 103774 b,HD 103774,Radial Velocity,0,5.8881,0.07,1.19,0.367,0.09,,,0,34.3,F5 V,1.58,1.33,11h56m55.46s,179.2310729,-12d06m28.78s,-12.1079951,56.4089,17.699,7.00938,64.29152763737403
197,HD 103949 b,HD 103949,Radial Velocity,0,120.878,0.439,0.299,0.03524,0.19,,,0,1.77,K3 V,0.75,0.77,11h58m11.51s,179.5479558,-23d55m26.84s,-23.9241221,26.4997,37.7076,8.38479,1477.119919877608
198,HD 104067 b,HD 104067,Radial Velocity,0,55.806,0.26,0.729,0.16,0.0,,2454834.8,0,11.6,K2 V,0.74,0.62,11h59m10.17s,179.7923543,-20d21m20.18s,-20.3556058,20.3632,49.0793,7.62029,1326.6788184587808
199,HD 10442 b,HD 10442,Radial Velocity,0,1032.3,2.01,1.21,1.487,0.132,,,0,29.9,K0 IV,1.97,1.01,01h41m53.17s,25.471524,+02d42m15.91s,2.7044193,135.374,7.35906,7.57742,1008.1847549922298
200,HD 104985 b,HD 104985,Radial Velocity,0,199.505,0.95,1.12,8.3,0.09,,,0,166.8,G9 III,11.0,2.3,12h05m15.79s,181.3157854,+76d54m19.21s,76.9053359,100.576,9.9146,5.49698,262.06475989459284
201,HD 106252 b,HD 106252,Radial Velocity,0,1531.0,2.61,1.13,6.93,0.48,,,0,138.8,G0,1.1,1.01,12h13m29.53s,183.3730583,+10d02m25.55s,10.0404302,38.185,26.1595,7.26281,4648.313757606489
202,HD 106270 b,HD 106270,Radial Velocity,0,1888.0,3.34,1.11,10.13,0.185,,,0,135.4,G5 IV,2.66,1.39,12h13m37.18s,183.4049258,-09d30m48.83s,-9.5135645,93.808,10.6318,7.39531,1758.6143051915935
203,HD 10647 b,HD 10647,Radial Velocity,0,989.2,2.015,1.23,0.94,0.15,,,0,18.1,F9 V,1.1,1.11,01h42m29.60s,25.6233526,-53d44m28.63s,-53.7412852,17.3357,57.6556,5.38178,7185.412774491003
204,HD 106515 A b,HD 106515 A,Radial Velocity,0,3630.0,4.59,1.11,9.61,0.572,,,0,158.2,G5,1.62,0.97,12h15m06.30s,183.7762699,-07d15m27.15s,-7.2575413,34.0915,29.3041,7.7777,9510.342744483263
205,HD 10697 b,HD 10697,Radial Velocity,0,1075.69,2.14,1.13,6.383,0.1043,,2452506.8,0,116.9,G5 IV,1.79,1.13,01h44m55.78s,26.2324076,+20d04m57.71s,20.0826974,33.1205,30.1639,6.10286,3930.0184811024596
206,HD 107148 b,HD 107148,Radial Velocity,0,48.056,0.269,0.856,0.21,0.05,,2456091.9,0,10.9,G5 V,1.17,1.12,12h19m13.43s,184.8059773,-03d19m11.97s,-3.3199927,49.4156,20.2077,7.85111,333.6117537261972
207,HD 107148 c,HD 107148,Radial Velocity,0,18.3267,0.1407,0.42,0.0626,0.34,,2455203.4,0,4.84,G5 V,1.17,1.11,12h19m13.43s,184.8059773,-03d19m11.97s,-3.3199927,49.4156,20.2077,7.85111,176.49367259660977
208,HD 108147 b,HD 108147,Radial Velocity,0,10.8985,0.102,0.973,0.261,0.53,,,0,25.1,F8 V CH+0.4,1.21,1.22,12h25m45.84s,186.4409852,-64d01m20.46s,-64.0223492,38.92,25.6648,6.85345,148.79355457339557
209,HD 108341 b,HD 108341,Radial Velocity,0,1129.0,2.0,1.17,3.5,0.85,,,0,144.0,K2 V,0.79,0.84,12h27m31.00s,186.8791724,-71d25m20.96s,-71.4224896,48.9102,20.4167,9.14337,3349.3665889698264
210,HD 108863 b,HD 108863,Radial Velocity,0,437.7,1.32,1.18,2.414,0.032,,,0,47.4,K0,5.74,1.59,12h30m19.83s,187.5826081,+21d56m53.16s,21.9480993,164.742,6.04172,7.45422,345.5155778517784
211,HD 108874 b,HD 108874,Radial Velocity,0,394.48123,1.04,1.21,1.42,0.13,,2453527.5,0,37.3,G5,1.05,1.1,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.5175,16.773,8.57502,1140.7665468969362
212,HD 108874 c,HD 108874,Radial Velocity,0,1624.0,2.659,1.23,0.99,0.239,,2454785.0,0,18.2,G5,1.09,0.95,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.5175,16.773,8.57502,3231.091705070163
213,HD 109246 b,HD 109246,Radial Velocity,0,68.27,0.33,1.24,0.86,0.12,,,0,38.2,G0 V,1.07,1.2,12h32m06.52s,188.027184,+74d29m21.62s,74.4893379,67.8349,14.7128,8.5873,293.31319503726166
214,HD 109271 b,HD 109271,Radial Velocity,0,7.8543,0.079,0.385,0.054,0.25,,,0,5.6,G5 V,1.29,1.05,12h33m35.38s,188.397397,-11d37m17.47s,-11.6215204,55.8716,17.8697,7.87816,92.08170828682934
215,HD 109271 c,HD 109271,Radial Velocity,0,30.93,0.196,0.47,0.076,0.15,,,0,4.9,G5 V,1.29,1.05,12h33m35.38s,188.397397,-11d37m17.47s,-11.6215204,55.8716,17.8697,7.87816,229.62631553107715
216,HD 109286 b,HD 109286,Radial Velocity,0,520.1,1.259,1.17,2.99,0.338,,,0,81.6,G4 V,1.09,0.98,12h33m35.00s,188.3958418,+07d16m51.26s,7.2809064,55.4156,18.0167,8.61599,1591.0878675380702
217,HD 109749 b,HD 109749,Radial Velocity,0,5.239891,0.0615,0.993,0.27,0.0,,,0,29.2,G3 V,1.22,1.13,12h37m16.16s,189.3173489,-40d48m43.72s,-40.8121458,63.0821,15.824,8.02456,59.293726934566074
218,HD 10975 b,HD 10975,Radial Velocity,0,283.8,0.95,1.28,0.45,0.442,,,0,12.3,K0 III,11.16,1.41,01h48m39.07s,27.1628025,+37d57m09.92s,37.9527542,116.506,8.55527,5.67103,396.5210482994847
219,HD 110014 b,HD 110014,Radial Velocity,0,835.477,2.14,1.11,11.09,0.462,,,0,158.2,K2 III,20.9,2.17,12h39m14.69s,189.8111935,-07d59m44.41s,-7.9956702,100.758,9.90259,4.31048,706.5170659717145
220,HD 110113 c,HD 110113,Radial Velocity,0,6.744,0.068,0.288,0.03304,0.045,,,0,3.58,G,0.97,1.0,12h40m08.78s,190.0365636,-44d18m43.48s,-44.3120777,106.307,9.37852,9.91036,45.16501899186299
221,HD 111232 b,HD 111232,Radial Velocity,0,1143.0,1.97,1.13,7.14,0.2,,,0,159.3,G5 V,0.9,0.84,12h48m51.83s,192.2159553,-68d25m28.80s,-68.4246679,28.9571,34.5049,7.40535,5703.94394514267
222,HD 111591 b,HD 111591,Radial Velocity,0,1056.4,2.5,1.15,4.4,0.26,,,0,59.0,K0 III,8.03,1.94,12h50m17.41s,192.5725483,+22d51m47.26s,22.8631285,114.166,8.73071,6.15212,785.6576469048969
